"","animal_project_code","acoustic_tag_id","capture_date_time","capture_location","capture_latitude","capture_longitude","capture_method","release_date_time","release_location","release_latitude","release_longitude","length1_type","length1","length1_unit","length2_type","length2","length2_unit","length3_type","length3","length3_unit","length4_type","length4","length4_unit","weight","weight_unit","sex","life_stage","capture_date_time2"
"1","2004_Gudena","A69-1008-101","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","10/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",720,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"590","g","2","silver",2004-05-10 00:00:00
"2","2004_Gudena","A69-1008-102","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","10/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",640,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"505","g","2","silver",2004-05-10 00:00:00
"3","2004_Gudena","A69-1008-74","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","10/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",740,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"708","g","2","silver",2004-05-10 00:00:00
"4","2004_Gudena","A69-1008-75","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","10/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",750,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"746","g","2","silver",2004-05-10 00:00:00
"5","2004_Gudena","A69-1008-76","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","10/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",860,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1037","g","2","silver",2004-05-10 00:00:00
"6","2004_Gudena","A69-1008-77","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","10/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",870,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1246","g","2","silver",2004-05-10 00:00:00
"7","2004_Gudena","A69-1008-78","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","10/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",810,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"965","g","2","silver",2004-05-10 00:00:00
"8","2004_Gudena","A69-1008-79","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","10/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",830,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"990","g","2","silver",2004-05-10 00:00:00
"9","2004_Gudena","A69-1008-80","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","10/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",750,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"740","g","2","silver",2004-05-10 00:00:00
"10","2004_Gudena","A69-1008-81","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","10/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",700,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"670","g","2","silver",2004-05-10 00:00:00
"11","2004_Gudena","A69-1008-103","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","18/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",710,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"677","g","2","silver",2004-05-10 00:00:00
"12","2004_Gudena","A69-1008-104","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","18/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",760,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"805","g","2","silver",2004-05-10 00:00:00
"13","2004_Gudena","A69-1008-105","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","18/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",900,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1060","g","2","silver",2004-05-10 00:00:00
"14","2004_Gudena","A69-1008-106","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","18/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",860,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"960","g","2","silver",2004-05-10 00:00:00
"15","2004_Gudena","A69-1008-107","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","18/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",740,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"750","g","2","silver",2004-05-10 00:00:00
"16","2004_Gudena","A69-1008-108","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","18/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",770,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"715","g","2","silver",2004-05-10 00:00:00
"17","2004_Gudena","A69-1008-109","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","18/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",690,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"620","g","2","silver",2004-05-10 00:00:00
"18","2004_Gudena","A69-1008-110","10/05/2004 0:00","Lojstrup Mill fish farm",56.364919,9.900337,"Wolf trap","18/05/2004 12:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",720,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"695","g","2","silver",2004-05-10 00:00:00
"19","2004_Gudena","A69-1008-180","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",600,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"386","g","2","silver",2005-09-08 00:00:00
"20","2004_Gudena","A69-1008-181","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",570,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"386","g","2","silver",2005-09-08 00:00:00
"21","2004_Gudena","A69-1008-182","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",620,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"436","g","2","silver",2005-09-08 00:00:00
"22","2004_Gudena","A69-1008-183","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",710,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"592","g","2","silver",2005-09-08 00:00:00
"23","2004_Gudena","A69-1008-184","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",615,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"445","g","2","silver",2005-09-08 00:00:00
"24","2004_Gudena","A69-1008-185","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",630,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"402","g","2","silver",2005-09-08 00:00:00
"25","2004_Gudena","A69-1008-186","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",600,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"367","g","2","silver",2005-09-08 00:00:00
"26","2004_Gudena","A69-1008-187","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",580,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"357","g","2","silver",2005-09-08 00:00:00
"27","2004_Gudena","A69-1008-188","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",645,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"468","g","2","silver",2005-09-08 00:00:00
"28","2004_Gudena","A69-1008-189","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",600,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"431","g","2","silver",2005-09-08 00:00:00
"29","2004_Gudena","A69-1008-190","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",595,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"365","g","2","silver",2005-09-08 00:00:00
"30","2004_Gudena","A69-1008-192","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",570,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"330","g","2","silver",2005-09-08 00:00:00
"31","2004_Gudena","A69-1008-193","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",690,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"545","g","2","silver",2005-09-08 00:00:00
"32","2004_Gudena","A69-1008-194","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",840,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1274","g","2","silver",2005-09-08 00:00:00
"33","2004_Gudena","A69-1008-195","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",590,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"359","g","2","silver",2005-09-08 00:00:00
"34","2004_Gudena","A69-1008-196","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",600,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"402","g","2","silver",2005-09-08 00:00:00
"35","2004_Gudena","A69-1008-197","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",580,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"355","g","2","silver",2005-09-08 00:00:00
"36","2004_Gudena","A69-1008-198","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",570,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"301","g","2","silver",2005-09-08 00:00:00
"37","2004_Gudena","A69-1008-199","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",620,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"415","g","2","silver",2005-09-08 00:00:00
"38","2004_Gudena","A69-1008-200","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",585,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"425","g","2","silver",2005-09-08 00:00:00
"39","2004_Gudena","A69-1008-201","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",585,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"370","g","2","silver",2005-09-08 00:00:00
"40","2004_Gudena","A69-1008-202","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",560,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"329","g","2","silver",2005-09-08 00:00:00
"41","2004_Gudena","A69-1008-203","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",660,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"452","g","2","silver",2005-09-08 00:00:00
"42","2004_Gudena","A69-1008-204","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",565,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"333","g","2","silver",2005-09-08 00:00:00
"43","2004_Gudena","A69-1008-205","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","8/09/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",590,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"382","g","2","silver",2005-09-08 00:00:00
"44","2004_Gudena","A69-1008-206","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",728,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"607","g","2","silver",2005-09-08 00:00:00
"45","2004_Gudena","A69-1008-207","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",685,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"572","g","2","silver",2005-09-08 00:00:00
"46","2004_Gudena","A69-1008-208","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",801,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"997","g","2","silver",2005-09-08 00:00:00
"47","2004_Gudena","A69-1008-209","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",806,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"878","g","2","silver",2005-09-08 00:00:00
"48","2004_Gudena","A69-1008-210","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",647,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"469","g","2","silver",2005-09-08 00:00:00
"49","2004_Gudena","A69-1008-211","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",700,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"646","g","2","silver",2005-09-08 00:00:00
"50","2004_Gudena","A69-1008-212","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",746,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"762","g","2","silver",2005-09-08 00:00:00
"51","2004_Gudena","A69-1008-213","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",727,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"768","g","2","silver",2005-09-08 00:00:00
"52","2004_Gudena","A69-1008-214","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",716,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"656","g","2","silver",2005-09-08 00:00:00
"53","2004_Gudena","A69-1008-215","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",631,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"425","g","2","silver",2005-09-08 00:00:00
"54","2004_Gudena","A69-1008-216","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",736,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"796","g","2","silver",2005-09-08 00:00:00
"55","2004_Gudena","A69-1008-217","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",578,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"409","g","2","silver",2005-09-08 00:00:00
"56","2004_Gudena","A69-1008-218","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",610,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"461","g","2","silver",2005-09-08 00:00:00
"57","2004_Gudena","A69-1008-219","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",685,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"598","g","2","silver",2005-09-08 00:00:00
"58","2004_Gudena","A69-1008-220","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",620,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"383","g","2","silver",2005-09-08 00:00:00
"59","2004_Gudena","A69-1008-221","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",614,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"400","g","2","silver",2005-09-08 00:00:00
"60","2004_Gudena","A69-1008-222","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",575,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"398","g","2","silver",2005-09-08 00:00:00
"61","2004_Gudena","A69-1008-223","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",585,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"337","g","2","silver",2005-09-08 00:00:00
"62","2004_Gudena","A69-1008-224","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",643,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"534","g","2","silver",2005-09-08 00:00:00
"63","2004_Gudena","A69-1008-225","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",572,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"363","g","2","silver",2005-09-08 00:00:00
"64","2004_Gudena","A69-1008-226","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",587,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"348","g","2","silver",2005-09-08 00:00:00
"65","2004_Gudena","A69-1008-227","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",640,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"453","g","2","silver",2005-09-08 00:00:00
"66","2004_Gudena","A69-1008-228","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",610,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"388","g","2","silver",2005-09-08 00:00:00
"67","2004_Gudena","A69-1008-229","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",611,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"362","g","2","silver",2005-09-08 00:00:00
"68","2004_Gudena","A69-1008-230","8/09/2005 0:00","Vestbirk hydropower station",55.976867,9.700361,"Wolf trap","4/10/2005 14:00","Lojstrup Mill fish farm",56.364919,9.900337,"total length",583,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"389","g","2","silver",2005-09-08 00:00:00
"69","2011_Loire","A69-1206-1","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",950,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1885","g","2",NA,2010-11-21 00:00:00
"70","2011_Loire","A69-1206-16","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",976,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1925","g","2",NA,2010-11-21 00:00:00
"71","2011_Loire","A69-1206-17","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",1000,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1910","g","2",NA,2010-11-21 00:00:00
"72","2011_Loire","A69-1206-18","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",1002,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950","g","2",NA,2010-11-21 00:00:00
"73","2011_Loire","A69-1206-19","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",1020,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975","g","2",NA,2010-11-21 00:00:00
"74","2011_Loire","A69-1206-20","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",980,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2085","g","2",NA,2010-11-21 00:00:00
"75","2011_Loire","A69-1206-21","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",965,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","g","2",NA,2010-11-21 00:00:00
"76","2011_Loire","A69-1206-22","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",1020,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2190","g","2",NA,2010-11-21 00:00:00
"77","2011_Loire","A69-1206-23","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",1025,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2185","g","2",NA,2010-11-21 00:00:00
"78","2011_Loire","A69-1206-24","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",963,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1885","g","2",NA,2010-11-21 00:00:00
"79","2011_Loire","A69-1206-25","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",943,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1830","g","2",NA,2010-11-21 00:00:00
"80","2011_Loire","A69-1206-26","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",990,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2190","g","2",NA,2010-11-21 00:00:00
"81","2011_Loire","A69-1206-27","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",1080,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2480","g","2",NA,2010-11-21 00:00:00
"82","2011_Loire","A69-1206-28","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",1045,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2075","g","2",NA,2010-11-21 00:00:00
"83","2011_Loire","A69-1206-30","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","25/11/2010 0:00","Ancenis",47.3664,-1.173,"total length",960,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1940","g","2",NA,2010-11-21 00:00:00
"84","2011_Loire","A69-1206-2","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","29/11/2010 0:00","La Patache",47.3403,-1.255,"total length",932,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1800","g","2",NA,2010-11-21 00:00:00
"85","2011_Loire","A69-1206-3","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","29/11/2010 0:00","La Patache",47.3403,-1.255,"total length",944,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1715","g","2",NA,2010-11-21 00:00:00
"86","2011_Loire","A69-1206-4","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","29/11/2010 0:00","La Patache",47.3403,-1.255,"total length",935,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1725","g","2",NA,2010-11-21 00:00:00
"87","2011_Loire","A69-1206-5","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","29/11/2010 0:00","La Patache",47.3403,-1.255,"total length",936,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1580","g","2",NA,2010-11-21 00:00:00
"88","2011_Loire","A69-1206-6","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","29/11/2010 0:00","La Patache",47.3403,-1.255,"total length",1050,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1740","g","2",NA,2010-11-21 00:00:00
"89","2011_Loire","A69-1206-7","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","29/11/2010 0:00","La Patache",47.3403,-1.255,"total length",952,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1660","g","2",NA,2010-11-21 00:00:00
"90","2011_Loire","A69-1206-8","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","29/11/2010 0:00","La Patache",47.3403,-1.255,"total length",962,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1785","g","2",NA,2010-11-21 00:00:00
"91","2011_Loire","A69-1206-9","21/11/2010 0:00","Loire - Angers/Varades",NA,NA,"stow nets","29/11/2010 0:00","La Patache",47.3403,-1.255,"total length",865,"mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1510","g","2",NA,2010-11-21 00:00:00
