"","acoustic_project_code","station_name","deploy_latitude","deploy_longitude"
"559","life4fish","mon_2017_10",50.65244558,5.6386696
"560","Noordzeekanaal","ARK Noord",52.355706,4.97029
"561","Noordzeekanaal","ARK Zuid",52.185058,4.996343
"562","Noordzeekanaal","Berlagerbrug",52.346957,4.912993
"563","Noordzeekanaal","Boezem Spaarne",52.41308,4.674668
"564","Noordzeekanaal","Cruquius",52.338227,4.63522
"565","Noordzeekanaal","De Poel",52.443433,5.047922
"566","Noordzeekanaal","Enkhuizen",52.702266,5.298687
"567","Noordzeekanaal","Grote sluis Noordzee",52.466907,4.600546
"568","Noordzeekanaal","Grote sluis NZK",52.467488,4.613347
"569","Noordzeekanaal","Halfweg boezemzijde",52.391732,4.770434
"570","Noordzeekanaal","Halfweg NZKzijde",52.394583,4.772506
"571","Noordzeekanaal","Kadoelen 1",52.408503,4.908567
"572","Noordzeekanaal","Kadoelen 2",52.408992,4.909988
"573","Noordzeekanaal","Kadoelen 3",52.41495,4.918467
"574","Noordzeekanaal","Kadoelen 4",52.415583,4.92355
"575","Noordzeekanaal","Kadoelen 5",52.411317,4.9304
"576","Noordzeekanaal","Katwijk 1",52.210324,4.401197
"577","Noordzeekanaal","Katwijk 2",52.207545,4.407171
"578","Noordzeekanaal","Katwijk 3",52.199717,4.426933
"579","Noordzeekanaal","Kleine sluis Noordzee",52.463762,4.587267
"580","Noordzeekanaal","Kleine sluis NZK",52.464559,4.592909
"581","Noordzeekanaal","Koog ad Zaan",52.463171,4.812326
"582","Noordzeekanaal","Lelystad",52.532761,5.433627
"583","Noordzeekanaal","Loosdracht 2b gemaal",52.242178,5.047687
"584","Noordzeekanaal","Loosdrecht 1",52.231981,5.032877
"585","Noordzeekanaal","Loosdrecht 3",52.256101,5.043167
"586","Noordzeekanaal","Loosdrecht2a sluis",52.243116,5.048159
"587","Noordzeekanaal","Middensluis Noordzee",52.46629,4.592332
"588","Noordzeekanaal","Middensluis NZK",52.465373,4.601803
"589","Noordzeekanaal","Muiden",52.32631,5.064354
"590","Noordzeekanaal","Noordzeekanaal",52.465232,4.633992
"591","Noordzeekanaal","Oranjesluis",52.38201,4.958877
"592","Noordzeekanaal","Overtoom 1",52.430117,4.784283
"593","Noordzeekanaal","Overtoom 2",52.430802,4.783545
"594","Noordzeekanaal","Overtoom 3",52.4312,4.784414
"595","Noordzeekanaal","Schinkelsluis",52.339692,4.84694
"596","Noordzeekanaal","Spaarndam",52.413517,4.67765
"597","Noordzeekanaal","Spaarne gemaal",52.410548,4.673446
"598","Noordzeekanaal","Spaarne sluis",52.412068,4.680792
"599","Noordzeekanaal","Spuisluis Noordzee",52.470319,4.594701
"600","Noordzeekanaal","Spuisluis NZK",52.470646,4.607811
"601","Noordzeekanaal","Vinkeveen gemaal",52.220129,4.973093
"602","Noordzeekanaal","Vinkeveen sluis",52.220603,4.972182
"603","Noordzeekanaal","Willem 2 sluis 2",52.383677,4.907053
"604","Noordzeekanaal","Zaangemaal 1",52.440868,4.824139
"605","Noordzeekanaal","Zaangemaal 2",52.440083,4.824859
"606","Noordzeekanaal","Zaangemaal 3",52.437818,4.826197
"607","Noordzeekanaal","Zijkanaal C kom",52.41411,4.682403
"608","Noordzeekanaal","Zwanenburg",52.369568,4.758351
"609","PTN-Silver-eel-Mondego","R1",40.283,-8.266
"610","PTN-Silver-eel-Mondego","R2",40.208,-8.434
"611","PTN-Silver-eel-Mondego","R3",40.214,-8.438
"612","PTN-Silver-eel-Mondego","R4",40.185,-8.615
"613","PTN-Silver-eel-Mondego","R5",40.145,-8.836
"614","PTN-Silver-eel-Mondego","R6",40.146,-8.839
"615","PTN-Silver-eel-Mondego","R7",40.145,-8.842
"616","PTN-Silver-eel-Mondego","R8",40.145372,-8.873039
"617","SEMP","above-kaunas-1",54.874171,24.001707
"618","SEMP","above-kaunas-2",54.874228,24.001093
"619","SEMP","above-kaunas-3",54.873063,23.999205
"620","SEMP","above-kaunas-4",54.873579,23.999337
"621","SEMP","below-kaunas-1",54.874708,23.999465
"622","SEMP","below-kaunas-2",54.874708,23.999465
"623","SEMP","below-kaunas-3",54.875486,24.000087
"624","SEMP","below-kaunas-4",54.876396,23.999052
"625","SEMP","klaipeda-1",55.718779,21.104573
"626","SEMP","klaipeda-2",55.727228,21.081867
"627","SEMP","klaipeda-3",55.695975,21.12433
"628","SEMP","klaipeda-4",55.720791,21.101353
"629","SEMP","Rusne-1",55.254931,21.426594
"630","SEMP","Rusne-2",55.270805,21.410735
"631","SEMP","Rusne-3",55.249009,21.433182
"632","SEMP","Rusne-4",55.233365,21.440105
"633","ws1","ws-1",51.434745,3.636486667
"634","ws1","ws-2",51.44243667,3.645828333
"635","ws1","ws-3",51.43833333,3.647028333
"636","ws1","WS-250m",51.40839,3.45679
"637","ws1","ws-ARV3",51.41182167,3.607175
"638","ws1","ws-DL7",51.471342,3.475013
"639","ws1","ws-DL9",51.465842,3.48868
"640","ws1","ws-DL12",51.466175,3.502181
"641","ws1","ws-GVWSP",51.447341,3.470514
"642","ws1","ws-HSS",51.43212833,3.623928333
"643","ws1","ws-OG10",51.474675,3.510681
"644","ws1","ws-OG16",51.4738,3.5117
"645","ws1","ws-OGDL",51.46395,3.51263
"646","ws1","ws-SP3",51.459333,3.4718333
"647","ws1","ws-SS2",51.42732167,3.627138333
"648","ws1","ws-SS3",51.41726667,3.621633333
"649","ws1","ws-SS4",51.42058,3.630271667
"650","ws1","ws-SS5",51.41178,3.634061667
"651","ws1","ws-STEEN",51.403409,3.465898
"652","ws1","ws-TRAWL",51.437785,3.470347
"653","ws1","ws-W6",51.41834,3.453181
"654","ws1","ws-W7",51.410173,3.454515
"655","ws1","ws-WN2",51.428174,3.462181
"656","ws2","ws-2C",51.4169613,3.7188079
"657","ws2","ws-4",51.3970414,3.7153436
"658","ws2","ws-6",51.3913098,3.7161726
"659","ws2","ws-11",51.41163,3.70746
"660","ws2","ws-12",51.37033,3.7511
"661","ws2","ws-12A",51.3648799,3.765539
"662","ws2","ws-13",51.4071859,3.7080883
"663","ws2","ws-14",51.3601518,3.7798113
"664","ws2","ws-15",51.386465,3.7080085
"665","ws2","ws-15A",51.3805457,3.717259
"666","ws2","ws-16",51.3544901,3.795027
"667","ws2","ws-18",51.3482621,3.8147323
"668","ws2","ws-23",51.3552573,3.7609896
"669","ws2","ws-25",51.351926,3.773559
"670","ws2","ws-25A",51.352186,3.781008
"671","ws2","ws-25B",51.3465544,3.800172
"672","ws2","ws-A1",51.3724995,3.7229828
"673","ws2","ws-A3",51.3655375,3.734487
"674","ws2","ws-A5",51.3584544,3.7454284
"675","ws2","ws-borssele",51.431616667,3.704916667
"676","ws2","ws-K",51.3508203,3.7866595
"677","ws2","ws-PPB",51.3536136,3.7376409
"678","ws2","ws-PPC",51.353339,3.7522275
"679","ws2","ws-PVTSS",51.4018055,3.7089134
"680","ws3","ws-42A",51.42251303,4.032860596
"681","ws3","ws-51",51.42389,4.02278
"682","ws3","ws-53",51.41651283,4.027360624
"683","ws3","ws-53A",51.411167,4.029233
"684","ws3","ws-55",51.40221,4.02998
"685","ws3","ws-F42",51.42786,4.03246
"686","ws3","ws-F53",51.41672,4.02487
"687","ws3","ws-FZ2",51.42601,4.03575
"688","ws3","ws-HW6",51.43484,4.02702
"689","zeeschelde","bn-Lier",51.11731,4.54958
"690","zeeschelde","bn-Walem",51.07183,4.45474
"691","zeeschelde","du-Hamveer",51.10507,4.14106
"692","zeeschelde","gn-Lier",51.13594,4.59381
"693","zeeschelde","kn-Lier",51.14993,4.58453
"694","zeeschelde","Rt1",51.01097,4.02438
"695","zeeschelde","Rt2",51.01123,4.02495
"696","zeeschelde","Rt3",51.01193,4.02682
"697","zeeschelde","Rt4",51.01242,4.02803
"698","zeeschelde","Rt5",51.01295,4.02923
"699","zeeschelde","Rt6",51.0135,4.03042
"700","zeeschelde","Rt7",51.01403,4.03152
"701","zeeschelde","Rt8",51.01627,4.03598
"702","zeeschelde","s-1",51.02811,3.78691
"703","zeeschelde","s-2",51.006648,3.77829
"704","zeeschelde","s-2a",51.02032,3.96965
"705","zeeschelde","s-3",51.0434,4.04783
"706","zeeschelde","s-4",51.04231,4.0945
"707","zeeschelde","s-4a",51.03203,4.18166
"708","zeeschelde","s-4b",51.05593,4.20024
"709","zeeschelde","s-4c",51.07363,4.19007
"710","zeeschelde","s-5",51.09258,4.17083
"711","zeeschelde","s-6",51.12287,4.2184
"712","zeeschelde","s-7",51.11414,4.24123
"713","zeeschelde","s-8",51.14319,4.33078
"714","zeeschelde","s-8a",51.14222,4.32646
"715","zeeschelde","s-9",51.19069,4.32954
"716","zeeschelde","s-9a",51.19068,4.33602
"717","zeeschelde","s-10",51.23393,4.39715
"718","zeeschelde","s-10a",51.235423,4.396673
"719","zeeschelde","s-11",51.29646,4.2857
"720","zeeschelde","s-12",51.30305,4.28731
"721","zeeschelde","s-Dendermonde",51.03855,4.1175
"722","zeeschelde","s-Dendermonde2",51.036148,4.108625
"723","zeeschelde","s-STD3",51.330504,4.270161
"724","zeeschelde","s-Vlassenbroek",51.03955,4.16605
"725","zeeschelde","s-Wetteren",51.00164,3.85695
"726","zeeschelde","s-Wichelen",51.0168,3.92527
"727","2013_Stour","stour_1",51.96949,0.97145
"728","2013_Stour","stour_2",51.961682,0.993104
"729","2013_Stour","stour_3",51.961941,0.993163
"730","2013_Stour","stour_4",51.96285,0.994314
"731","2013_Stour","stour_5",51.959644,1.0196169
"732","2013_Stour","stour_6",51.959032,1.020471
"733","2013_Stour","stour_7",51.959042,1.021295
"734","2013_Stour","stour_8",51.958792,1.02105
"735","2013_Stour","stour_9",51.958462,1.0211455
"736","2013_Stour","stour_10",51.954727,1.026006
"737","2013_Stour","stour_11",51.955864,1.025804
"738","2013_Stour","stour_12",51.956452,1.054645
"739","2013_Stour","stour_13",51.953715,1.0508453
"740","2013_Stour","stour_14",51.956033,1.0575771
"741","2013_Stour","stour_15",51.952997,1.053912
"742","2013_Stour","stour_16",51.955617,1.05831
"743","2013_Stour","stour_17",51.948438,1.0691403
"744","2013_Stour","stour_18",51.949731,1.1028213
"745","2013_Stour","stour_19",51.948365,1.1089126
"746","2013_Stour","stour_20",51.950508,1.1701495
"747","2013_Stour","stour_21",51.953781,1.1725204
"748","2013_Stour","stour_22",51.950541,1.2363358
"749","2013_Stour","stour_23",51.951523,1.2558098
"750","2013_Stour","stour_24",51.948847,1.2650766
"751","2013_Stour","stour_25",51.950917,1.2705109
"752","nedap_meuse","BenMerwede_BHardinx",51.8163,4.77186
"753","nedap_meuse","BergscheMaas_CVeer",51.71876,4.98076
"754","nedap_meuse","DeNoord_Kinderdijk",51.86814,4.63877
"755","nedap_meuse","DKil_s'Gravendeel",51.78401,4.62733
"756","nedap_meuse","GrensMaas_Bharen_vis",50.86738,5.69726
"757","nedap_meuse","GrensMaas_Itteren",51.13185,5.8415
"758","nedap_meuse","GrensMaas_Sweert",51.13185,5.8415
"759","nedap_meuse","HV_Stellendam_noord",51.83465,4.05227
"760","nedap_meuse","HV_Stellendam_zuid",51.83102,4.04747
"761","nedap_meuse","Hartelkanaal_Europoort",51.93726,4.10735
"762","nedap_meuse","Lek_Nieuwegein",52.00175,5.09055
"763","nedap_meuse","Maas_Afferden",51.63281,6.00403
"764","nedap_meuse","Maas_Alphen_wkc",51.81115,5.45427
"765","nedap_meuse","Maas_Alphen_wkc_ben",51.81114,5.45302
"766","nedap_meuse","Maas_Balgoij",51.77503,5.71819
"767","nedap_meuse","Maas_Belfeld_bov",51.31526,6.10539
"768","nedap_meuse","Maas_Belfeld_vistrap",51.31965,6.11198
"769","nedap_meuse","Maas_Buggenum",51.23007,5.99471
"770","nedap_meuse","Maas_Grave_bov",51.76128,5.744
"771","nedap_meuse","Maas_Grave_vistrap",51.76632,5.73648
"772","nedap_meuse","Maas_Linne_dorp",51.16075,5.94233
"773","nedap_meuse","Maas_Linne_stuw_ben",51.16767,5.92407
"774","nedap_meuse","Maas_Linne_stuw_bov",51.16765,5.92227
"775","nedap_meuse","Maas_Linne_visgeleiding",51.16678,5.92389
"776","nedap_meuse","Maas_Linne_vistrap",51.16677,5.92151
"777","nedap_meuse","Maas_Linne_wkc",51.16075,5.94233
"778","nedap_meuse","Maas_Linne_wkc_ben",51.16757,5.92424
"779","nedap_meuse","Maas_Lith_dorp",51.81067,5.4323
"780","nedap_meuse","Maas_Lith_stuw_ben",51.81072,5.45221
"781","nedap_meuse","Maas_Lith_vistrap",51.8117,5.45498
"782","nedap_meuse","Maas_Maastricht",50.8626,5.69946
"783","nedap_meuse","Maas_Megen",51.82711,5.56273
"784","nedap_meuse","Maas_Roermond_bov",51.20048,5.98231
"785","nedap_meuse","Maas_Roermond_vistra",51.21042,5.98233
"786","nedap_meuse","Maas_Sambeek",51.64097,5.98515
"787","nedap_meuse","Maas_Sambeek_ben_stu",51.6419,5.98526
"788","nedap_meuse","Maas_Steyl",51.33536,6.11764
"789","nedap_meuse","Nederrijn_Arnhem",51.97518,5.87046
"790","nedap_meuse","Nederrijn_Maurik_WKC_ben",51.97524,5.41634
"791","nedap_meuse","NieuweWaterweg_Europoort",51.95741,4.15233
"792","nedap_meuse","OudeMaas_Spijkenisse",51.84173,4.41701
"793","nedap_meuse","Rijn_Xanten",51.66336,6.49344
"794","nedap_meuse","Roer_Sint_Odili?ber",51.14887,5.99987
"795","nedap_meuse","Spui_Zuidland",51.80387,4.26537
