catchedDateTime,projectName,tag,utcReleaseDateTime,scientificName,sedativeConcentration,temperatureChange,holdingTemperature,postOpHoldingPeriod,preopHoldingPeriod,sedative,treatmentType,wildOrHatchery,endDateTag,stock,surgeryLocation,dnaSampleTaken,dissolvedOxygen,surgeryLongitude,recaptureDate,bufferConcentrationInRecirculation,implantType,implantMethod,tagSerialNumber,anestheticConcentrationInRecirculation,bufferConcentrationInAnaesthetic,comments,surgeryLatitude,anaesthetic,buffer,anaestheticConcentration,dateOfSurgery,releaseLatitude,length,length2Units,lengthType,lengthUnits,length4Type,length4,length2Type,length2,commonName,animalId,length3,length3Type,length3Units,length4Units,weight,captureLongitude,captureLatitude,captureDepth,releaseLocation,personId,captureMethod,captureLocation,age,weightUnits,ageUnits,sex,lifeStage,releaseLongitude
,nedap_meuse,7449,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,783,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,1.05,,,0.97,vertical eye diameter,mm,mm,880,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7450,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,789,mm,total length,mm,pectoral fin length,3.8,horizontal eye diameter,0.9,,,0.87,vertical eye diameter,mm,mm,984,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7451,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,928,mm,total length,mm,pectoral fin length,3.7,horizontal eye diameter,0.82,,,0.78,vertical eye diameter,mm,mm,1476,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7453,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,801,mm,total length,mm,pectoral fin length,3.8,horizontal eye diameter,0.91,,,0.83,vertical eye diameter,mm,mm,943,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7454,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,878,mm,total length,mm,pectoral fin length,4,horizontal eye diameter,0.9,,,0.85,vertical eye diameter,mm,mm,1043,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7455,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,855,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,0.96,,,0.91,vertical eye diameter,mm,mm,1178,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7456,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,735,mm,total length,mm,pectoral fin length,3.9,horizontal eye diameter,0.94,,,0.87,vertical eye diameter,mm,mm,903,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7457,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,810,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,0.93,,,0.86,vertical eye diameter,mm,mm,1096,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7459,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,819,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,0.96,,,0.86,vertical eye diameter,mm,mm,1086,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7460,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,835,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,0.96,,,0.8,vertical eye diameter,mm,mm,1174,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7461,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,840,mm,total length,mm,pectoral fin length,3.7,horizontal eye diameter,1.01,,,0.97,vertical eye diameter,mm,mm,1096,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7462,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,722,mm,total length,mm,pectoral fin length,3.4,horizontal eye diameter,0.79,,,0.76,vertical eye diameter,mm,mm,751,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7463,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,915,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,0.99,,,0.77,vertical eye diameter,mm,mm,1470,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7464,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,790,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,0.88,,,0.77,vertical eye diameter,mm,mm,807,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7465,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,845,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,1.09,,,0.9,vertical eye diameter,mm,mm,1212,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7466,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,845,mm,total length,mm,pectoral fin length,3.8,horizontal eye diameter,1.06,,,1,vertical eye diameter,mm,mm,1085,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7467,2010-09-23T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,850,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,0.98,,,0.9,vertical eye diameter,mm,mm,1287,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7468,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,969,mm,total length,mm,pectoral fin length,4.8,horizontal eye diameter,1.05,,,1.01,vertical eye diameter,mm,mm,1609,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7469,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,825,mm,total length,mm,pectoral fin length,4.3,horizontal eye diameter,1.08,,,0.97,vertical eye diameter,mm,mm,1179,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7470,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,691,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,0.8,,,0.61,vertical eye diameter,mm,mm,806,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7471,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,769,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,0.81,,,0.8,vertical eye diameter,mm,mm,818,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7472,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,1000,mm,total length,mm,pectoral fin length,4.8,horizontal eye diameter,1.09,,,0.86,vertical eye diameter,mm,mm,1879,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7474,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,883,mm,total length,mm,pectoral fin length,4.4,horizontal eye diameter,0.9,,,0.84,vertical eye diameter,mm,mm,1313,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7476,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,866,mm,total length,mm,pectoral fin length,4,horizontal eye diameter,0.96,,,0.89,vertical eye diameter,mm,mm,1267,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7477,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,970,mm,total length,mm,pectoral fin length,4.7,horizontal eye diameter,1.07,,,1.03,vertical eye diameter,mm,mm,1682,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7478,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,912,mm,total length,mm,pectoral fin length,3.9,horizontal eye diameter,0.98,,,0.91,vertical eye diameter,mm,mm,1505,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7479,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,861,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,0.97,,,0.84,vertical eye diameter,mm,mm,1348,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7480,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,958,mm,total length,mm,pectoral fin length,4.4,horizontal eye diameter,1.05,,,0.92,vertical eye diameter,mm,mm,1569,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7481,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,814,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,1.02,,,0.9,vertical eye diameter,mm,mm,875,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7482,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,836,mm,total length,mm,pectoral fin length,4.8,horizontal eye diameter,1.06,,,0.91,vertical eye diameter,mm,mm,1261,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7483,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,881,mm,total length,mm,pectoral fin length,4.3,horizontal eye diameter,0.98,,,0.9,vertical eye diameter,mm,mm,1478,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7484,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,864,mm,total length,mm,pectoral fin length,4.7,horizontal eye diameter,1.07,,,1,vertical eye diameter,mm,mm,1165,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7485,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,888,mm,total length,mm,pectoral fin length,3.9,horizontal eye diameter,0.92,,,0.87,vertical eye diameter,mm,mm,1349,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7486,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,890,mm,total length,mm,pectoral fin length,4.7,horizontal eye diameter,1.14,,,1.01,vertical eye diameter,mm,mm,1398,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7487,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,851,mm,total length,mm,pectoral fin length,4.4,horizontal eye diameter,1.02,,,0.86,vertical eye diameter,mm,mm,1355,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7490,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,861,mm,total length,mm,pectoral fin length,4.3,horizontal eye diameter,1.02,,,0.92,vertical eye diameter,mm,mm,1272,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7491,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,872,mm,total length,mm,pectoral fin length,3.8,horizontal eye diameter,1.02,,,0.96,vertical eye diameter,mm,mm,1500,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7492,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,898,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,0.93,,,0.85,vertical eye diameter,mm,mm,1393,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7493,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,913,mm,total length,mm,pectoral fin length,4.6,horizontal eye diameter,1.13,,,0.94,vertical eye diameter,mm,mm,1444,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7494,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,897,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,1.14,,,0.83,vertical eye diameter,mm,mm,1385,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7495,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,831,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,1.15,,,1.08,vertical eye diameter,mm,mm,1282,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7496,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,908,mm,total length,mm,pectoral fin length,4.6,horizontal eye diameter,1.14,,,0.89,vertical eye diameter,mm,mm,1426,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7497,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,845,mm,total length,mm,pectoral fin length,3.9,horizontal eye diameter,1.02,,,0.86,vertical eye diameter,mm,mm,1267,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7498,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,833,mm,total length,mm,pectoral fin length,4.7,horizontal eye diameter,0.99,,,0.92,vertical eye diameter,mm,mm,1234,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,7499,2010-10-5T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,924,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,1.03,,,0.83,vertical eye diameter,mm,mm,1480,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8335,2011-09-13T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,784,mm,total length,mm,pectoral fin length,3.9,horizontal eye diameter,0.92,,,0.87,vertical eye diameter,mm,mm,1010,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8336,2011-09-20T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,944,mm,total length,mm,pectoral fin length,4.9,horizontal eye diameter,1.2,,,1.03,vertical eye diameter,mm,mm,1696,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8337,2011-09-13T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,779,mm,total length,mm,pectoral fin length,3.6,horizontal eye diameter,0.99,,,0.81,vertical eye diameter,mm,mm,970,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8338,2011-09-20T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,917,mm,total length,mm,pectoral fin length,3.8,horizontal eye diameter,0.95,,,0.97,vertical eye diameter,mm,mm,1402,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8340,2011-09-13T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,744,mm,total length,mm,pectoral fin length,3.2,horizontal eye diameter,0.97,,,0.85,vertical eye diameter,mm,mm,832,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8341,2011-09-20T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,863,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,1.03,,,0.97,vertical eye diameter,mm,mm,1310,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8342,2011-09-20T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,767,mm,total length,mm,pectoral fin length,3.6,horizontal eye diameter,0.91,,,0.95,vertical eye diameter,mm,mm,1060,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8345,2011-09-20T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,816,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,0.94,,,0.88,vertical eye diameter,mm,mm,1016,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8346,2011-09-13T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,779,mm,total length,mm,pectoral fin length,3.4,horizontal eye diameter,0.81,,,0.8,vertical eye diameter,mm,mm,900,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8347,2011-09-13T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,819,mm,total length,mm,pectoral fin length,3.9,horizontal eye diameter,1.03,,,0.86,vertical eye diameter,mm,mm,1114,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8348,2011-09-13T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,828,mm,total length,mm,pectoral fin length,4,horizontal eye diameter,1.04,,,1.14,vertical eye diameter,mm,mm,1117,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8349,2011-09-13T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,852,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,1.09,,,1.06,vertical eye diameter,mm,mm,1129,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8350,2011-09-20T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,994,mm,total length,mm,pectoral fin length,4.5,horizontal eye diameter,1.07,,,0.99,vertical eye diameter,mm,mm,1998,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8351,2011-09-20T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,866,mm,total length,mm,pectoral fin length,4,horizontal eye diameter,1.03,,,1.03,vertical eye diameter,mm,mm,1185,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8354,2011-09-13T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,781,mm,total length,mm,pectoral fin length,4,horizontal eye diameter,0.89,,,0.82,vertical eye diameter,mm,mm,1120,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8356,2011-09-13T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,806,mm,total length,mm,pectoral fin length,4.2,horizontal eye diameter,0.99,,,0.95,vertical eye diameter,mm,mm,1050,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8357,2011-09-13T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,788,mm,total length,mm,pectoral fin length,3.5,horizontal eye diameter,0.84,,,0.8,vertical eye diameter,mm,mm,972,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8358,2011-09-13T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,763,mm,total length,mm,pectoral fin length,4.1,horizontal eye diameter,0.94,,,0.86,vertical eye diameter,mm,mm,970,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
,nedap_meuse,8359,2011-09-13T00:00:00Z,Anguilla anguilla,,,,,,,,,,,,,,,,,internal,inserted into the intra-peritoneal cavity through midventral line incision ,,,,,,2-phenoxy-ethanol,,0.9 ml/L,,51.10986,837,mm,total length,mm,pectoral fin length,4.7,horizontal eye diameter,1.04,,,0.97,vertical eye diameter,mm,mm,1035,,,,Ohe and Laak slibway,,fyke nets,,,g,,female,,5.82025
