"","animal_project_code","acoustic_tag_id","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections"
"46","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-08 04:09:00,2018-11-08 04:09:00,1
"47","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-08 05:34:00,2018-11-08 05:42:00,2
"48","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-08 07:42:00,2018-11-08 09:36:00,4
"49","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-08 12:15:00,2018-11-08 12:21:00,2
"50","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-08 19:46:00,2018-11-08 21:06:00,6
"51","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-08 22:25:00,2018-11-08 22:25:00,1
"52","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-08 23:58:00,2018-11-09 01:32:00,15
"53","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-09 04:36:00,2018-11-09 10:43:00,64
"54","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-09 12:00:00,2018-11-09 12:16:00,4
"55","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-09 14:47:00,2018-11-09 15:30:00,2
"56","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-09 17:20:00,2018-11-09 17:37:00,2
"57","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-10 17:08:00,2018-11-10 17:08:00,1
"58","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-10 18:30:00,2018-11-10 18:30:00,1
"59","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-10 19:33:00,2018-11-10 20:30:00,8
"60","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-10 22:42:00,2018-11-10 22:42:00,1
"61","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-11 01:46:00,2018-11-11 01:46:00,1
"62","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-11 07:43:00,2018-11-11 07:50:00,2
"63","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-12 00:01:00,2018-11-12 00:01:00,1
"64","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-12 12:24:00,2018-11-12 12:24:00,1
"65","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-12 14:14:00,2018-11-12 14:43:00,2
"66","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-12 16:10:00,2018-11-12 16:22:00,2
"67","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-13 05:19:00,2018-11-13 05:19:00,1
"68","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-13 08:29:00,2018-11-13 10:01:00,12
"69","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-13 11:15:00,2018-11-13 12:25:00,3
"70","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-13 13:26:00,2018-11-13 13:54:00,2
"71","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-13 15:33:00,2018-11-13 18:42:00,16
"72","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-13 19:49:00,2018-11-13 19:49:00,1
"73","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-13 21:05:00,2018-11-13 21:05:00,1
"74","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-13 23:32:00,2018-11-13 23:32:00,1
"75","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-14 17:04:00,2018-11-14 18:38:00,8
"76","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-14 20:07:00,2018-11-14 22:03:00,14
"77","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-15 00:46:00,2018-11-15 01:41:00,3
"78","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-15 05:14:00,2018-11-15 10:20:00,37
"79","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-15 11:41:00,2018-11-15 11:49:00,2
"80","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-15 13:03:00,2018-11-15 13:42:00,2
"81","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-15 14:59:00,2018-11-15 16:00:00,3
"82","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-16 05:27:00,2018-11-16 07:31:00,46
"83","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-16 13:53:00,2018-11-16 15:38:00,7
"84","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-16 21:31:00,2018-11-17 00:11:00,13
"85","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-17 03:26:00,2018-11-17 05:50:00,16
"86","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-17 09:01:00,2018-11-17 09:01:00,1
"87","DAK","A69-1602-10835","Markiezaat-1","VR2W-103671","51.40197","4.235801",2018-11-18 10:40:00,2018-11-18 10:40:00,1
