"","acoustic_tag_id","row_id","animal_project_code","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections","swimtime_s","swimdistance_m","speed_m_s","totaldistance_m","distance_to_source_m","downstream_migration","first_dist_to_use","first_dist_to_use_idx","time_first_dist_to_use","delta_totdist","delta_t","migration_speed","migration"
"25","A69-1602-10818",25,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-22 06:48:00,2018-12-22 13:11:00,183,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"26","A69-1602-10818",26,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-22 16:13:00,2018-12-22 16:45:00,32,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"27","A69-1602-10818",27,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-22 17:55:00,2018-12-22 17:55:00,1,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"28","A69-1602-10818",28,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-22 19:12:00,2018-12-22 20:11:00,5,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"29","A69-1602-10818",29,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-22 22:26:00,2018-12-23 09:01:00,441,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"30","A69-1602-10818",30,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-23 10:02:00,2018-12-23 11:40:00,32,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"31","A69-1602-10818",31,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-23 15:58:00,2018-12-23 16:56:00,52,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"32","A69-1602-10818",32,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-23 19:17:00,2018-12-23 19:26:00,2,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"33","A69-1602-10818",33,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-23 22:03:00,2018-12-23 22:21:00,2,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"34","A69-1602-10818",34,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-24 02:23:00,2018-12-24 12:29:00,418,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"35","A69-1602-10818",35,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-24 15:31:00,2018-12-24 15:31:00,1,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"36","A69-1602-10818",36,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-24 16:33:00,2018-12-24 19:33:00,150,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"37","A69-1602-10818",37,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-25 04:09:00,2018-12-25 05:51:00,34,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"38","A69-1602-10818",38,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-25 21:46:00,2019-01-08 23:44:00,16737,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"39","A69-1602-10818",39,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-09 05:51:00,2019-01-26 08:50:00,22212,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"40","A69-1602-10818",40,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-26 12:29:00,2019-01-28 00:44:00,2114,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"41","A69-1602-10818",41,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-28 02:28:00,2019-01-29 13:42:00,1975,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"42","A69-1602-10818",42,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-29 19:39:00,2019-01-30 00:08:00,235,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"43","A69-1602-10818",43,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-30 04:08:00,2019-02-04 18:24:00,7462,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"44","A69-1602-10818",44,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-04 21:46:00,2019-02-10 18:47:00,7989,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"45","A69-1602-10818",45,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-10 20:13:00,2019-02-11 09:15:00,133,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"46","A69-1602-10818",46,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-11 12:55:00,2019-02-11 12:55:00,1,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"47","A69-1602-10818",47,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-11 15:01:00,2019-02-11 15:01:00,1,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"48","A69-1602-10818",48,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-11 16:07:00,2019-02-11 16:58:00,3,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"49","A69-1602-10818",49,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-11 20:18:00,2019-02-13 23:35:00,2831,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"50","A69-1602-10818",50,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-14 05:04:00,2019-02-18 14:37:00,5686,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"51","A69-1602-10818",51,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-19 01:19:00,2019-02-20 13:17:00,1917,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"52","A69-1602-10818",52,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-20 21:37:00,2019-02-28 23:54:00,10585,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"53","A69-1602-10818",53,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-01 07:12:00,2019-03-04 23:35:00,4899,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"54","A69-1602-10818",54,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-05 01:40:00,2019-03-05 01:40:00,1,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"55","A69-1602-10818",55,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-05 03:51:00,2019-03-06 14:50:00,1783,NA,NA,NA,1918.984589,1721.914363,FALSE,NA,NA,NA,NA,NA,NA,FALSE
