"","acoustic_tag_id","animal_project_code","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections","swimtime_s","swimdistance_m","speed_m_s","totaldistance_m","distance_to_source_m"
"1","A69-1602-10817","DAK","rel_suderpolder1","none",53.16028,5.535724,2018-10-18 12:45:00,2018-10-18 12:45:00,1,NA,NA,NA,0,0
"2","A69-1602-10817","DAK","Suderpolder-1","VR2W-114178",53.165585,5.552393,2018-12-09 20:18:00,2018-12-19 08:40:00,11162,4519980,1820.449476,0.000403,1820.449476,1820.449476
"3","A69-1602-10817","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-19 10:45:00,2018-12-19 10:45:00,1,7500,98.535113,0.013138,1918.984589,1721.914363
"4","A69-1602-10817","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-19 13:17:00,2018-12-19 14:20:00,5,NA,NA,NA,1918.984589,1721.914363
"5","A69-1602-10817","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-19 15:22:00,2018-12-20 01:26:00,242,NA,NA,NA,1918.984589,1721.914363
"6","A69-1602-10817","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-10 22:44:00,2019-01-11 02:14:00,53,NA,NA,NA,1918.984589,1721.914363
"7","A69-1602-10817","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-11 04:26:00,2019-01-11 04:26:00,1,NA,NA,NA,1918.984589,1721.914363
"8","A69-1602-10817","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-11 08:48:00,2019-01-11 13:50:00,116,NA,NA,NA,1918.984589,1721.914363
"9","A69-1602-10817","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-11 15:37:00,2019-01-11 18:39:00,88,NA,NA,NA,1918.984589,1721.914363
"10","A69-1602-10817","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-11 21:00:00,2019-01-12 01:42:00,30,NA,NA,NA,1918.984589,1721.914363
"11","A69-1602-10818","DAK","rel_suderpolder1","none",53.16028,5.535724,2018-10-18 12:45:00,2018-10-18 12:45:00,1,NA,NA,NA,0,0
"12","A69-1602-10818","DAK","Suderpolder-1","VR2W-114178",53.165585,5.552393,2018-12-07 20:19:00,2018-12-07 23:12:00,93,4347240,1820.449476,0.000419,1820.449476,1820.449476
"13","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-08 00:19:00,2018-12-08 02:36:00,50,4020,98.535113,0.024511,1918.984589,1721.914363
"14","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-08 05:19:00,2018-12-09 03:49:00,1133,NA,NA,NA,1918.984589,1721.914363
"15","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-09 05:40:00,2018-12-09 06:07:00,4,NA,NA,NA,1918.984589,1721.914363
"16","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-09 16:15:00,2018-12-09 18:43:00,30,NA,NA,NA,1918.984589,1721.914363
"17","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-09 20:02:00,2018-12-09 20:10:00,7,NA,NA,NA,1918.984589,1721.914363
"18","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-09 21:36:00,2018-12-09 21:47:00,8,NA,NA,NA,1918.984589,1721.914363
"19","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-09 23:28:00,2018-12-10 00:44:00,14,NA,NA,NA,1918.984589,1721.914363
"20","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-10 04:43:00,2018-12-10 05:12:00,9,NA,NA,NA,1918.984589,1721.914363
"21","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-10 06:17:00,2018-12-10 09:41:00,146,NA,NA,NA,1918.984589,1721.914363
"22","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-11 05:07:00,2018-12-20 05:26:00,10688,NA,NA,NA,1918.984589,1721.914363
"23","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-20 19:23:00,2018-12-21 17:23:00,1087,NA,NA,NA,1918.984589,1721.914363
"24","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-21 21:12:00,2018-12-22 04:56:00,202,NA,NA,NA,1918.984589,1721.914363
"25","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-22 06:48:00,2018-12-22 13:11:00,183,NA,NA,NA,1918.984589,1721.914363
"26","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-22 16:13:00,2018-12-22 16:45:00,32,NA,NA,NA,1918.984589,1721.914363
"27","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-22 17:55:00,2018-12-22 17:55:00,1,NA,NA,NA,1918.984589,1721.914363
"28","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-22 19:12:00,2018-12-22 20:11:00,5,NA,NA,NA,1918.984589,1721.914363
"29","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-22 22:26:00,2018-12-23 09:01:00,441,NA,NA,NA,1918.984589,1721.914363
"30","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-23 10:02:00,2018-12-23 11:40:00,32,NA,NA,NA,1918.984589,1721.914363
"31","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-23 15:58:00,2018-12-23 16:56:00,52,NA,NA,NA,1918.984589,1721.914363
"32","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-23 19:17:00,2018-12-23 19:26:00,2,NA,NA,NA,1918.984589,1721.914363
"33","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-23 22:03:00,2018-12-23 22:21:00,2,NA,NA,NA,1918.984589,1721.914363
"34","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-24 02:23:00,2018-12-24 12:29:00,418,NA,NA,NA,1918.984589,1721.914363
"35","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-24 15:31:00,2018-12-24 15:31:00,1,NA,NA,NA,1918.984589,1721.914363
"36","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-24 16:33:00,2018-12-24 19:33:00,150,NA,NA,NA,1918.984589,1721.914363
"37","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-25 04:09:00,2018-12-25 05:51:00,34,NA,NA,NA,1918.984589,1721.914363
"38","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-12-25 21:46:00,2019-01-08 23:44:00,16737,NA,NA,NA,1918.984589,1721.914363
"39","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-09 05:51:00,2019-01-26 08:50:00,22212,NA,NA,NA,1918.984589,1721.914363
"40","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-26 12:29:00,2019-01-28 00:44:00,2114,NA,NA,NA,1918.984589,1721.914363
"41","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-28 02:28:00,2019-01-29 13:42:00,1975,NA,NA,NA,1918.984589,1721.914363
"42","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-29 19:39:00,2019-01-30 00:08:00,235,NA,NA,NA,1918.984589,1721.914363
"43","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-01-30 04:08:00,2019-02-04 18:24:00,7462,NA,NA,NA,1918.984589,1721.914363
"44","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-04 21:46:00,2019-02-10 18:47:00,7989,NA,NA,NA,1918.984589,1721.914363
"45","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-10 20:13:00,2019-02-11 09:15:00,133,NA,NA,NA,1918.984589,1721.914363
"46","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-11 12:55:00,2019-02-11 12:55:00,1,NA,NA,NA,1918.984589,1721.914363
"47","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-11 15:01:00,2019-02-11 15:01:00,1,NA,NA,NA,1918.984589,1721.914363
"48","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-11 16:07:00,2019-02-11 16:58:00,3,NA,NA,NA,1918.984589,1721.914363
"49","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-11 20:18:00,2019-02-13 23:35:00,2831,NA,NA,NA,1918.984589,1721.914363
"50","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-14 05:04:00,2019-02-18 14:37:00,5686,NA,NA,NA,1918.984589,1721.914363
"51","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-19 01:19:00,2019-02-20 13:17:00,1917,NA,NA,NA,1918.984589,1721.914363
"52","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-02-20 21:37:00,2019-02-28 23:54:00,10585,NA,NA,NA,1918.984589,1721.914363
"53","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-01 07:12:00,2019-03-04 23:35:00,4899,NA,NA,NA,1918.984589,1721.914363
"54","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-05 01:40:00,2019-03-05 01:40:00,1,NA,NA,NA,1918.984589,1721.914363
"55","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-05 03:51:00,2019-03-06 14:50:00,1783,NA,NA,NA,1918.984589,1721.914363
"56","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-06 21:32:00,2019-03-07 06:09:00,436,NA,NA,NA,1918.984589,1721.914363
"57","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-07 08:05:00,2019-03-07 18:52:00,471,NA,NA,NA,1918.984589,1721.914363
"58","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-07 20:30:00,2019-03-07 21:36:00,26,NA,NA,NA,1918.984589,1721.914363
"59","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-07 22:58:00,2019-03-08 00:50:00,54,NA,NA,NA,1918.984589,1721.914363
"60","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-08 02:16:00,2019-03-08 02:27:00,11,NA,NA,NA,1918.984589,1721.914363
"61","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-08 06:22:00,2019-03-08 14:21:00,254,NA,NA,NA,1918.984589,1721.914363
"62","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-08 17:34:00,2019-03-08 18:34:00,13,NA,NA,NA,1918.984589,1721.914363
"63","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-08 21:17:00,2019-03-08 21:28:00,10,NA,NA,NA,1918.984589,1721.914363
"64","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-09 02:52:00,2019-03-09 06:48:00,199,NA,NA,NA,1918.984589,1721.914363
"65","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-09 23:31:00,2019-03-09 23:38:00,8,NA,NA,NA,1918.984589,1721.914363
"66","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-12 06:53:00,2019-03-12 07:57:00,14,NA,NA,NA,1918.984589,1721.914363
"67","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-12 20:00:00,2019-03-12 20:32:00,4,NA,NA,NA,1918.984589,1721.914363
"68","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-13 03:52:00,2019-03-14 10:22:00,1664,NA,NA,NA,1918.984589,1721.914363
"69","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-16 12:07:00,2019-03-16 12:07:00,1,NA,NA,NA,1918.984589,1721.914363
"70","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-16 13:47:00,2019-03-16 13:47:00,1,NA,NA,NA,1918.984589,1721.914363
"71","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-16 15:26:00,2019-03-16 17:25:00,9,NA,NA,NA,1918.984589,1721.914363
"72","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-16 19:35:00,2019-03-16 22:40:00,37,NA,NA,NA,1918.984589,1721.914363
"73","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-17 08:57:00,2019-03-18 13:56:00,1697,NA,NA,NA,1918.984589,1721.914363
"74","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-18 20:51:00,2019-03-22 11:29:00,4727,NA,NA,NA,1918.984589,1721.914363
"75","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-23 01:16:00,2019-03-29 22:22:00,9041,NA,NA,NA,1918.984589,1721.914363
"76","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-30 05:02:00,2019-03-30 09:33:00,177,NA,NA,NA,1918.984589,1721.914363
"77","A69-1602-10818","DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2019-03-30 12:33:00,2019-04-07 12:42:00,10512,NA,NA,NA,1918.984589,1721.914363
